customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_t_v,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,tenure_segment,value_segment,churn_label,revenue_lost
4526-EXKKN,Male,0,False,False,40,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,24.6,973.95,False,Fidèle,Petit compte,Fidèle,0.0
5311-IHLEI,Male,0,False,False,12,False,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,True,Bank transfer (automatic),50.95,605.75,False,Nouveau,Compte moyen,Fidèle,0.0
3987-KQDDU,Male,0,False,False,9,True,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,False,Electronic check,75.6,661.55,False,Nouveau,Grand compte,Fidèle,0.0
3404-JNXAX,Female,0,True,True,51,True,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,80.75,4116.9,False,Fidèle,Grand compte,Fidèle,0.0
5131-PONJI,Male,0,True,True,49,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Credit card (automatic),90.4,4494.65,False,Fidèle,Grand compte,Fidèle,0.0
2845-AFFTX,Male,1,True,False,41,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,99.8,4259.3,True,Fidèle,Grand compte,Churner,1197.6
3489-VSFRD,Female,0,False,False,56,True,No,DSL,Yes,No,Yes,Yes,No,No,One year,True,Credit card (automatic),60.25,3282.75,False,Fidèle,Compte moyen,Fidèle,0.0
3345-JHUEO,Male,0,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Electronic check,20.2,55.7,False,Nouveau,Petit compte,Fidèle,0.0
5815-HGGHV,Male,0,True,False,20,True,No,DSL,Yes,No,No,Yes,No,Yes,One year,True,Mailed check,64.15,1274.45,False,Intermédiaire,Compte moyen,Fidèle,0.0
5260-UMPWX,Female,0,True,True,26,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),20.25,493.95,False,Intermédiaire,Petit compte,Fidèle,0.0
2249-YPRNG,Female,0,True,True,20,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),105.85,2239.65,True,Intermédiaire,Grand compte,Churner,1270.1999999999998
7410-YTJIK,Female,0,False,False,7,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Mailed check,75.45,480.75,True,Nouveau,Grand compte,Churner,905.4000000000001
4626-GYCZP,Male,0,False,False,7,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.85,635.6,True,Nouveau,Grand compte,Churner,1126.1999999999998
5649-RXQTV,Male,0,False,False,51,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,99.0,5038.15,False,Fidèle,Grand compte,Fidèle,0.0
2674-MIAHT,Female,0,False,False,4,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Mailed check,80.3,324.2,False,Nouveau,Grand compte,Fidèle,0.0
2576-HXMPA,Female,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),19.55,19.55,False,Nouveau,Petit compte,Fidèle,0.0
7587-AOVVU,Male,0,True,True,27,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,False,Electronic check,100.75,2793.55,False,Intermédiaire,Grand compte,Fidèle,0.0
5590-BYNII,Male,0,False,False,22,True,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,100.75,2095.0,True,Intermédiaire,Grand compte,Churner,1209.0
6898-MDLZW,Male,0,False,False,12,True,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,True,Mailed check,53.75,648.65,False,Nouveau,Compte moyen,Fidèle,0.0
3237-AJGEH,Female,0,True,True,3,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,True,Mailed check,31.0,95.05,True,Nouveau,Petit compte,Churner,372.0
4707-YNOQA,Female,0,True,True,34,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),25.6,917.15,False,Intermédiaire,Petit compte,Fidèle,0.0
9357-UJRUN,Male,0,True,False,24,True,Yes,DSL,Yes,No,No,Yes,No,No,One year,True,Electronic check,58.35,1346.9,False,Intermédiaire,Compte moyen,Fidèle,0.0
1591-NFNLQ,Male,0,False,False,51,True,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,False,Credit card (automatic),80.0,4242.35,True,Fidèle,Grand compte,Churner,960.0
8648-PFRMP,Female,1,False,False,14,False,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,46.35,672.7,False,Intermédiaire,Compte moyen,Fidèle,0.0
7663-CUXZB,Male,0,True,False,59,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Electronic check,113.75,6561.25,False,Fidèle,Grand compte,Fidèle,0.0
0258-NOKBL,Male,0,False,False,3,True,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,False,Electronic check,90.4,268.45,False,Nouveau,Grand compte,Fidèle,0.0
1163-VIPRI,Female,0,True,True,65,True,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Electronic check,109.3,7337.55,False,Très fidèle,Grand compte,Fidèle,0.0
2815-CPTUL,Male,1,False,False,5,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,70.25,331.9,True,Nouveau,Grand compte,Churner,843.0
9348-ROUAI,Female,0,True,True,59,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),90.3,5194.05,False,Fidèle,Grand compte,Fidèle,0.0
9443-JUBUO,Male,0,True,True,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),65.25,4478.85,False,Très fidèle,Grand compte,Fidèle,0.0
0596-BQCEQ,Female,0,True,True,62,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,100.15,6283.3,True,Très fidèle,Grand compte,Churner,1201.8000000000002
1481-ZUWZA,Male,0,False,False,28,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,True,Credit card (automatic),94.5,2659.4,True,Intermédiaire,Grand compte,Churner,1134.0
3043-TYBNO,Male,0,False,False,3,True,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,False,Mailed check,60.65,196.9,False,Nouveau,Compte moyen,Fidèle,0.0
4830-FAXFM,Male,0,False,True,19,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),24.1,439.2,False,Intermédiaire,Petit compte,Fidèle,0.0
5906-BFOZT,Male,0,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.5,19.5,False,Nouveau,Petit compte,Fidèle,0.0
2960-NKRSO,Male,0,False,False,24,True,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,True,Electronic check,85.95,2107.15,False,Intermédiaire,Grand compte,Fidèle,0.0
8996-ZROXE,Male,1,False,False,57,True,No,DSL,No,No,Yes,Yes,No,No,One year,True,Electronic check,53.5,3035.8,False,Fidèle,Compte moyen,Fidèle,0.0
5598-IKHQQ,Female,0,False,False,72,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.45,1866.45,False,Très fidèle,Petit compte,Fidèle,0.0
0397-ZXWQF,Male,0,False,False,67,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.5,1430.95,False,Très fidèle,Petit compte,Fidèle,0.0
0238-WHBIQ,Male,0,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),89.7,6339.3,False,Très fidèle,Grand compte,Fidèle,0.0
5266-PFRQK,Male,0,True,True,52,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),20.85,1071.6,False,Fidèle,Petit compte,Fidèle,0.0
4674-HGNUA,Male,0,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),89.9,6457.15,False,Très fidèle,Grand compte,Fidèle,0.0
6765-MBQNU,Female,0,True,False,26,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,26.0,684.05,False,Intermédiaire,Petit compte,Fidèle,0.0
9786-IJYDL,Female,0,False,False,35,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Mailed check,113.2,3914.05,False,Intermédiaire,Grand compte,Fidèle,0.0
1303-SRDOK,Female,0,True,True,55,True,No,Fiber optic,No,No,No,No,No,No,Two year,True,Credit card (automatic),69.05,3842.6,False,Fidèle,Grand compte,Fidèle,0.0
3769-MHZNV,Female,0,True,True,33,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.1,670.35,False,Intermédiaire,Petit compte,Fidèle,0.0
6295-OSINB,Male,0,True,False,72,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Electronic check,109.65,7880.25,False,Très fidèle,Grand compte,Fidèle,0.0
3308-MHOOC,Male,0,False,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.2,19.2,False,Nouveau,Petit compte,Fidèle,0.0
2309-OSFEU,Male,0,False,False,10,False,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,True,Mailed check,33.9,298.45,True,Nouveau,Petit compte,Churner,406.79999999999995
2207-QPJED,Female,1,True,False,37,True,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,False,Electronic check,90.0,3371.75,False,Fidèle,Grand compte,Fidèle,0.0
4177-JPDFU,Male,0,False,False,12,False,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,False,Mailed check,34.0,442.45,False,Nouveau,Petit compte,Fidèle,0.0
2239-CFOUJ,Male,0,True,True,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.4,20.4,False,Nouveau,Petit compte,Fidèle,0.0
8046-DNVTL,Male,0,True,False,62,False,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Credit card (automatic),38.6,2345.55,False,Très fidèle,Compte moyen,Fidèle,0.0
2209-XADXF,Female,0,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),25.25,25.25,False,Nouveau,Petit compte,Fidèle,0.0
6620-JDYNW,Female,0,False,False,18,True,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,True,Mailed check,60.6,1156.35,False,Intermédiaire,Compte moyen,Fidèle,0.0
1891-FZYSA,Male,1,True,False,69,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,89.95,6143.15,True,Très fidèle,Grand compte,Churner,1079.4
4770-UEZOX,Male,0,False,False,2,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,74.75,144.8,False,Nouveau,Grand compte,Fidèle,0.0
1038-RQOST,Male,0,True,True,19,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.6,414.95,False,Intermédiaire,Petit compte,Fidèle,0.0
7613-LLQFO,Male,0,False,False,12,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,84.45,1059.55,True,Nouveau,Grand compte,Churner,1013.4000000000001
4568-TTZRT,Male,0,False,False,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.4,181.8,False,Nouveau,Petit compte,Fidèle,0.0
9513-DXHDA,Male,0,False,False,27,True,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,False,Electronic check,81.7,2212.55,False,Intermédiaire,Grand compte,Fidèle,0.0
2640-PMGFL,Male,0,False,True,27,True,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,79.5,2180.55,True,Intermédiaire,Grand compte,Churner,954.0
3801-HMYNL,Male,0,True,True,1,True,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Mailed check,89.15,89.15,True,Nouveau,Grand compte,Churner,1069.8000000000002
0516-QREYC,Female,1,False,False,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.3,459.95,False,Intermédiaire,Petit compte,Fidèle,0.0
9685-WKZGT,Male,1,False,False,14,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,74.95,1036.75,True,Intermédiaire,Grand compte,Churner,899.4000000000001
6022-UGGSO,Female,1,False,False,32,True,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,74.4,2276.95,True,Intermédiaire,Grand compte,Churner,892.8000000000001
8084-OIVBS,Female,0,False,False,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.0,211.95,False,Nouveau,Petit compte,Fidèle,0.0
8896-BQTTI,Male,0,False,False,1,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,25.0,25.0,False,Nouveau,Petit compte,Fidèle,0.0
3865-QBWSJ,Male,1,False,True,38,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,80.45,3162.65,False,Fidèle,Grand compte,Fidèle,0.0
3352-RICWQ,Female,0,True,True,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.75,210.65,False,Nouveau,Petit compte,Fidèle,0.0
2160-GPFXD,Male,0,True,True,54,True,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,True,Credit card (automatic),65.65,3566.7,False,Fidèle,Grand compte,Fidèle,0.0
2065-MMKGR,Female,0,False,False,29,True,Yes,DSL,No,No,No,No,Yes,Yes,One year,True,Credit card (automatic),71.0,2080.1,False,Intermédiaire,Grand compte,Fidèle,0.0
5857-TYBCJ,Male,1,True,False,44,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,True,Electronic check,89.2,4040.2,False,Fidèle,Grand compte,Fidèle,0.0
1498-NHTLT,Male,0,True,True,59,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,86.75,5186.0,False,Fidèle,Grand compte,Fidèle,0.0
4484-CGXFK,Female,0,False,False,3,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,55.3,196.15,True,Nouveau,Compte moyen,Churner,663.5999999999999
1402-PTHGN,Female,0,True,True,18,True,No,DSL,Yes,Yes,No,Yes,No,No,One year,True,Mailed check,61.5,1087.45,False,Intermédiaire,Compte moyen,Fidèle,0.0
4176-RELJR,Male,1,False,False,67,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.1,1672.15,False,Très fidèle,Petit compte,Fidèle,0.0
6214-EDAKZ,Female,0,True,True,22,True,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,False,Electronic check,55.15,1206.05,True,Intermédiaire,Compte moyen,Churner,661.8
5199-FPUSP,Male,0,False,True,33,False,No phone service,DSL,Yes,No,No,Yes,No,No,One year,False,Credit card (automatic),34.05,1113.95,False,Intermédiaire,Petit compte,Fidèle,0.0
6377-KSLXC,Male,0,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.95,107.05,False,Nouveau,Petit compte,Fidèle,0.0
1796-JANOW,Female,0,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.95,38.15,False,Nouveau,Petit compte,Fidèle,0.0
8735-NBLWT,Male,0,False,True,9,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.4,184.1,False,Nouveau,Petit compte,Fidèle,0.0
6651-RLGGM,Male,0,True,True,67,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,26.3,1688.9,False,Très fidèle,Petit compte,Fidèle,0.0
6127-ISGTU,Female,0,True,False,16,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,84.95,1378.25,True,Intermédiaire,Grand compte,Churner,1019.4000000000001
1614-JBEBI,Female,0,False,False,8,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.7,137.6,False,Nouveau,Petit compte,Fidèle,0.0
8740-XLHDR,Male,0,False,False,5,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,True,Mailed check,43.25,219.0,True,Nouveau,Compte moyen,Churner,519.0
1208-DNHLN,Male,0,True,True,23,True,Yes,DSL,No,No,No,No,No,No,One year,True,Credit card (automatic),48.35,1067.15,True,Intermédiaire,Compte moyen,Churner,580.2
1761-AEZZR,Male,0,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,79.55,79.55,True,Nouveau,Grand compte,Churner,954.5999999999999
3923-CSIHK,Female,1,True,False,50,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,71.05,3444.85,True,Fidèle,Grand compte,Churner,852.5999999999999
5696-EXCYS,Male,0,False,False,17,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.45,369.05,False,Intermédiaire,Petit compte,Fidèle,0.0
5795-KTGUD,Female,0,True,False,68,True,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),110.8,7553.6,False,Très fidèle,Grand compte,Fidèle,0.0
7120-RFMVS,Male,0,False,False,1,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,84.5,84.5,True,Nouveau,Grand compte,Churner,1014.0
7924-GJZFI,Female,1,True,False,25,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.3,1813.1,False,Intermédiaire,Grand compte,Fidèle,0.0
4702-HDRKD,Male,0,False,False,67,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,True,Bank transfer (automatic),49.35,3321.35,False,Très fidèle,Compte moyen,Fidèle,0.0
8512-WIWYV,Male,0,False,False,32,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.35,707.5,False,Intermédiaire,Petit compte,Fidèle,0.0
5897-ZYEKH,Female,1,True,False,67,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,True,Electronic check,105.6,7112.15,False,Très fidèle,Grand compte,Fidèle,0.0
5456-ITGIC,Male,1,True,False,72,False,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),64.45,4641.1,False,Très fidèle,Compte moyen,Fidèle,0.0
7317-GGVPB,Male,0,True,False,71,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),108.6,7690.9,True,Très fidèle,Grand compte,Churner,1303.1999999999998
1406-PUQVY,Male,0,False,True,1,True,No,DSL,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,49.9,49.9,False,Nouveau,Compte moyen,Fidèle,0.0
1322-AGOQM,Male,0,False,False,46,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),30.3,1380.1,True,Fidèle,Petit compte,Churner,363.6
3677-IYRBF,Female,1,False,False,2,False,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,30.4,78.65,True,Nouveau,Petit compte,Churner,364.79999999999995
5692-FPTAH,Female,0,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.4,45.4,True,Nouveau,Compte moyen,Churner,544.8
9114-AAFQH,Female,0,True,False,48,True,No,DSL,No,Yes,Yes,No,No,Yes,One year,True,Electronic check,65.65,3094.65,False,Fidèle,Grand compte,Fidèle,0.0
8715-KKTFG,Female,0,True,False,61,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),103.3,6518.35,False,Très fidèle,Grand compte,Fidèle,0.0
1550-LOAHA,Female,0,True,False,32,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,False,Bank transfer (automatic),84.15,2585.95,True,Intermédiaire,Grand compte,Churner,1009.8000000000001
1728-BQDMA,Female,0,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Electronic check,44.45,82.7,False,Nouveau,Compte moyen,Fidèle,0.0
0268-QKIWO,Female,0,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.75,58.85,True,Nouveau,Petit compte,Churner,237.0
0876-WDUUZ,Female,0,False,False,5,True,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,True,Credit card (automatic),85.4,425.9,True,Nouveau,Grand compte,Churner,1024.8000000000002
5117-ZSMHQ,Female,0,True,True,71,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),89.9,6342.7,False,Très fidèle,Grand compte,Fidèle,0.0
5151-HQRDG,Male,0,True,False,37,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,True,Mailed check,55.05,2030.75,False,Fidèle,Compte moyen,Fidèle,0.0
0960-HUWBM,Male,0,True,True,65,True,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),104.1,6700.05,False,Très fidèle,Grand compte,Fidèle,0.0
6465-GSRCL,Female,0,False,True,67,True,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,True,Bank transfer (automatic),106.6,7244.7,False,Très fidèle,Grand compte,Fidèle,0.0
0617-FHSGK,Male,0,False,True,49,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),75.2,3678.3,True,Fidèle,Grand compte,Churner,902.4000000000001
0263-FJTQO,Male,0,True,True,50,True,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,True,Credit card (automatic),70.5,3486.65,False,Fidèle,Grand compte,Fidèle,0.0
7319-ZNRTR,Male,0,True,True,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Electronic check,19.6,411.15,False,Intermédiaire,Petit compte,Fidèle,0.0
2858-MOFSQ,Female,0,False,True,17,True,Yes,DSL,No,No,Yes,No,No,No,One year,True,Mailed check,55.85,937.5,True,Intermédiaire,Compte moyen,Churner,670.2
7503-EPSZW,Female,0,True,True,64,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,24.05,1559.15,False,Très fidèle,Petit compte,Fidèle,0.0
7089-XXAYG,Male,0,True,False,25,False,No phone service,DSL,No,No,Yes,No,Yes,No,One year,True,Credit card (automatic),38.1,970.4,False,Intermédiaire,Compte moyen,Fidèle,0.0
8118-LSUEL,Male,1,False,False,23,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,106.4,2483.5,True,Intermédiaire,Grand compte,Churner,1276.8000000000002
8070-AAWZP,Male,1,True,False,24,False,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,False,Mailed check,34.25,828.2,False,Intermédiaire,Petit compte,Fidèle,0.0
1666-JXLKU,Female,0,False,False,37,True,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,100.05,3810.55,False,Fidèle,Grand compte,Fidèle,0.0
7855-DIWPO,Female,0,False,False,21,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,68.65,1493.2,False,Intermédiaire,Grand compte,Fidèle,0.0
5133-POWUA,Male,0,False,False,1,True,No,DSL,No,No,No,No,No,No,Month-to-month,True,Mailed check,45.8,45.8,False,Nouveau,Compte moyen,Fidèle,0.0
5652-MSDEY,Female,0,False,False,10,True,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,75.75,777.3,False,Nouveau,Grand compte,Fidèle,0.0
7005-CCBKV,Male,0,False,False,6,True,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,84.4,556.35,True,Nouveau,Grand compte,Churner,1012.8000000000001
1810-BOHSY,Male,0,True,False,51,True,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,True,Credit card (automatic),96.4,4911.05,False,Fidèle,Grand compte,Fidèle,0.0
1784-BXEFA,Female,0,False,False,10,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.55,187.35,False,Nouveau,Petit compte,Fidèle,0.0
7351-MHQVU,Female,0,False,False,6,False,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,False,Credit card (automatic),50.95,307.6,False,Nouveau,Compte moyen,Fidèle,0.0
9224-VTYID,Male,0,True,True,47,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Mailed check,90.5,4318.35,False,Fidèle,Grand compte,Fidèle,0.0
9500-IWPXQ,Female,0,True,True,61,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,True,Electronic check,79.4,4820.55,False,Très fidèle,Grand compte,Fidèle,0.0
5762-TJXGK,Female,0,False,False,52,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,True,Bank transfer (automatic),58.75,3038.55,False,Fidèle,Compte moyen,Fidèle,0.0
4504-YOULA,Female,0,True,True,35,True,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),59.45,2136.9,False,Intermédiaire,Compte moyen,Fidèle,0.0
5569-IDSEY,Male,0,True,False,71,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),105.7,7472.15,False,Très fidèle,Grand compte,Fidèle,0.0
4250-FDVOU,Female,0,False,False,6,True,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,False,Electronic check,56.25,389.1,True,Nouveau,Compte moyen,Churner,675.0
7284-ZZLOH,Male,0,True,False,45,True,No,DSL,Yes,No,Yes,No,No,No,Two year,False,Credit card (automatic),53.3,2296.25,False,Fidèle,Compte moyen,Fidèle,0.0
5277-ZLOOR,Female,1,False,False,2,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,85.55,187.45,True,Nouveau,Grand compte,Churner,1026.6
2141-RRYGO,Female,0,False,False,4,True,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),68.65,261.25,True,Nouveau,Grand compte,Churner,823.8000000000001
1777-JYQPJ,Male,0,False,False,2,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,24.3,38.45,False,Nouveau,Petit compte,Fidèle,0.0
6376-GAHQE,Male,0,False,False,4,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,77.85,299.2,True,Nouveau,Grand compte,Churner,934.1999999999999
3401-URHDA,Male,0,False,False,51,True,Yes,DSL,Yes,No,No,Yes,No,No,One year,False,Credit card (automatic),59.9,3043.6,False,Fidèle,Compte moyen,Fidèle,0.0
